Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0.5.Buildings,Depth.range_<_0.5.Population,Depth.range_0.5_1.0.Buildings,Depth.range_0.5_1.0.Population,Depth.range_1.0_1.5.Buildings,Depth.range_1.0_1.5.Population,Depth.range_1.5_2.0.Buildings,Depth.range_1.5_2.0.Population,Depth.range_2.0_+.Buildings,Depth.range_2.0_+.Population
14,Nassau,ssp245 (medium confidence),50,2050,0.21,250,0.004,0,0,0,0,0,0,0,0,10,2,0.14,821,5602,0,0,0,0,0,0,0,0,5602,821,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2060,0.268,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,171,1200,0,0,0,0,0,0,0,0,1200,171,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2060,0.268,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.08,395,3201,0,0,0,0,0,0,0,0,3201,395,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp245 (medium confidence),50,2060,0.268,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.11,455,4402,0,0,0,0,0,0,0,0,4402,455,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2060,0.268,25,0.0392,0,0,0,0,0,0,0,0,10,2,0.13,577,5202,0,0,0,0,0,0,0,0,5202,577,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2060,0.268,50,0.0198,0,0,0,0,0,0,0,0,10,2,0.14,685,5602,0,0,0,0,0,0,0,0,5602,685,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2060,0.268,100,0.01,0,0,0,0,0,0,0,0,10,2,0.14,783,5602,0,0,0,0,0,0,0,0,5602,783,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2060,0.268,250,0.004,1,0,0,1,0,0,0,1777,10,2,0.16,911,6402,0,0,0,0,0,0,0,0,8180,911,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2070,0.341,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,188,1200,0,0,0,0,0,0,0,0,1200,188,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2070,0.341,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.13,449,5202,0,0,0,0,0,0,0,0,5202,449,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp245 (medium confidence),50,2070,0.341,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.13,541,5202,0,0,0,0,0,0,0,0,5202,541,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2070,0.341,25,0.0392,0,0,0,0,0,0,0,0,10,2,0.14,682,5602,0,0,0,0,0,0,0,0,5602,682,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2070,0.341,50,0.0198,0,0,0,0,0,0,0,0,10,2,0.15,793,6002,0,0,0,0,0,0,0,0,6002,793,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2070,0.341,100,0.01,1,0,0,1,0,0,0,1777,10,2,0.17,896,6803,0,0,0,0,0,0,0,0,8580,896,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2070,0.341,250,0.004,1,0,0,1,0,0,0,1777,10,2,0.17,1035,6803,0,0,0,0,0,0,0,0,8580,1035,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2080,0.418,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,206,1200,0,0,0,0,0,0,0,0,1200,206,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2080,0.418,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.13,539,5202,0,0,0,0,0,0,0,0,5202,539,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2080,0.418,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.14,652,5602,0,0,0,0,0,0,0,0,5602,652,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2080,0.418,25,0.0392,1,0,0,1,0,0,0,1777,10,2,0.15,800,6002,0,0,0,0,0,0,0,0,7780,800,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2080,0.418,50,0.0198,1,0,0,1,0,0,0,1777,10,2,0.17,912,6803,0,0,0,0,0,0,0,0,8580,912,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2080,0.418,100,0.01,1,0,0,1,0,0,0,1777,10,2,0.17,1026,6803,0,0,0,0,0,0,0,0,8580,1026,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2080,0.418,250,0.004,1,0,0,1,0,0,0,1777,10,2,0.17,1171,6803,0,0,0,0,0,0,0,0,8580,1171,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2090,0.498,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,227,1200,0,0,0,0,0,0,0,0,1200,227,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2090,0.498,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.14,654,5602,0,0,0,0,0,0,0,0,5602,654,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp245 (medium confidence),50,2090,0.498,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.15,774,6002,0,0,0,0,0,0,0,0,6002,774,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2090,0.498,25,0.0392,1,0,0,1,0,0,0,1777,10,2,0.17,937,6803,0,0,0,0,0,0,0,0,8580,937,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2090,0.498,50,0.0198,1,0,0,1,0,0,0,1777,10,2,0.17,1056,6803,0,0,0,0,0,0,0,0,8580,1056,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2090,0.498,100,0.01,1,0,0,1,0,0,0,1777,10,2,0.17,1171,6803,0,0,0,0,0,0,0,0,8580,1171,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2090,0.498,250,0.004,2,0,1,1,0,0,0,7416,10,2,0.18,1307,7203,0,0,0,0,0,0,0,0,14618,1307,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2100,0.582,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,241,1200,0,0,0,0,0,0,0,0,1200,241,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2100,0.582,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.15,790,6002,0,0,0,0,0,0,0,0,6002,790,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2100,0.582,10,0.0952,1,0,0,1,0,0,0,1777,10,2,0.17,923,6803,0,0,0,0,0,0,0,0,8580,923,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2100,0.582,25,0.0392,1,0,0,1,0,0,0,1777,10,2,0.17,1093,6803,0,0,0,0,0,0,0,0,8580,1093,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2100,0.582,50,0.0198,1,0,0,1,0,0,0,1777,10,2,0.17,1199,6803,0,0,0,0,0,0,0,0,8580,1199,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2100,0.582,100,0.01,2,0,1,1,0,0,0,7416,10,2,0.19,1305,7603,0,0,0,0,0,0,0,0,15018,1305,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2100,0.582,250,0.004,2,0,1,1,0,0,0,7416,10,2,0.2,1442,8003,0,0,0,0,0,0,0,0,15419,1442,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2110,0.668,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,255,1200,0,0,0,0,0,0,0,0,1200,255,0,0,0,5,0,5,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2110,0.668,5,0.1813,1,0,0,1,0,0,0,1777,10,2,0.17,943,6803,0,0,0,0,0,0,0,0,8580,943,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2110,0.668,10,0.0952,1,0,0,1,0,0,0,1777,10,2,0.17,1082,6803,0,0,0,0,0,0,0,0,8580,1082,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2110,0.668,25,0.0392,2,0,1,1,0,0,0,7416,10,2,0.18,1236,7203,0,0,0,0,0,0,0,0,14618,1236,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2110,0.668,50,0.0198,2,0,1,1,0,0,0,7416,10,2,0.19,1334,7603,0,0,0,0,0,0,0,0,15018,1334,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2110,0.668,100,0.01,3,0,1,2,0,0,0,8958,10,2,0.2,1432,8003,0,0,0,0,0,0,0,0,16961,1432,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2110,0.668,250,0.004,3,1,1,2,1,0,1,8958,10,2,0.2,1574,8003,0,0,0,0,0,0,0,0,16961,1576,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2120,0.748,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,268,1200,0,0,0,0,0,0,0,0,1200,268,0,0,0,0,0,10,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2120,0.748,5,0.1813,2,0,1,1,0,0,0,7416,10,2,0.19,1083,7603,0,0,0,0,0,0,0,0,15018,1083,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2120,0.748,10,0.0952,3,0,1,2,0,0,0,8958,10,2,0.2,1216,8003,0,0,0,0,0,0,0,0,16961,1216,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2120,0.748,25,0.0392,3,1,1,2,1,0,1,8958,10,2,0.2,1360,8003,0,0,0,0,0,0,0,0,16961,1361,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2120,0.748,50,0.0198,3,1,1,2,2,0,2,8958,10,2,0.21,1455,8403,0,0,0,0,0,0,0,0,17361,1457,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2120,0.748,100,0.01,3,1,1,2,3,0,3,8958,10,2,0.22,1555,8803,0,0,0,0,0,0,0,0,17761,1558,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2120,0.748,250,0.004,3,2,1,2,7,1,5,8958,10,2,0.25,1705,10004,0,0,0,0,0,0,0,0,18961,1711,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2130,0.828,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,281,1200,0,0,0,0,0,0,0,0,1200,281,0,0,0,0,0,10,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2130,0.828,5,0.1813,2,0,1,1,0,0,0,7416,10,2,0.19,1218,7603,0,0,0,0,0,0,0,0,15018,1218,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2130,0.828,10,0.0952,3,0,1,2,0,0,0,8958,10,2,0.2,1338,8003,0,0,0,0,0,0,0,0,16961,1338,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2130,0.828,25,0.0392,3,1,1,2,3,0,3,8958,10,2,0.2,1477,8003,0,0,0,0,0,0,0,0,16961,1480,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2130,0.828,50,0.0198,3,1,1,2,5,0,5,8958,10,2,0.21,1576,8403,0,0,0,0,0,0,0,0,17361,1581,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2130,0.828,100,0.01,3,1,1,2,8,0,8,8958,10,2,0.24,1685,9604,0,0,0,0,0,0,0,0,18561,1693,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2130,0.828,250,0.004,3,2,1,2,14,3,11,8958,10,2,0.26,1843,10404,0,0,0,0,0,0,0,0,19362,1857,2,0,1,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2140,0.906,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,294,1200,0,0,0,0,0,0,0,0,1200,294,0,0,0,0,0,10,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2140,0.906,5,0.1813,2,0,1,1,0,0,0,7416,10,2,0.19,1347,7603,0,0,0,0,0,0,0,0,15018,1347,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2140,0.906,10,0.0952,3,1,1,2,0,0,0,8958,10,2,0.2,1458,8003,0,0,0,0,0,0,0,0,16961,1458,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2140,0.906,25,0.0392,3,1,1,2,4,0,4,8958,10,2,0.2,1591,8003,0,0,0,0,0,0,0,0,16961,1595,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2140,0.906,50,0.0198,3,1,1,2,8,0,8,8958,10,2,0.21,1693,8403,0,0,0,0,0,0,0,0,17361,1702,2,0,1,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2140,0.906,100,0.01,3,2,1,2,13,1,12,8958,10,2,0.25,1813,10004,0,0,0,0,0,0,0,0,18961,1826,2,0,1,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2140,0.906,250,0.004,3,2,1,2,23,6,16,8958,10,2,0.26,1978,10404,0,0,0,0,0,0,0,0,19362,2001,2,0,1,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2150,0.982,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,308,1200,0,0,0,0,0,0,0,0,1200,308,0,0,0,0,0,10,0,0,0,0
14,Nassau,ssp245 (medium confidence),50,2150,0.982,5,0.1813,3,0,1,2,0,0,0,8958,10,2,0.2,1462,8003,0,0,0,0,0,0,0,0,16961,1462,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2150,0.982,10,0.0952,3,1,1,2,4,0,4,8958,10,2,0.21,1571,8403,0,0,0,0,0,0,0,0,17361,1575,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2150,0.982,25,0.0392,3,1,1,2,10,0,10,8958,10,2,0.23,1706,9203,0,0,0,0,0,0,0,0,18161,1716,2,0,1,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2150,0.982,50,0.0198,3,1,1,2,14,0,14,8958,10,2,0.25,1837,10004,0,0,0,0,0,0,0,0,18961,1851,2,0,1,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2150,0.982,100,0.01,4,2,1,3,28,10,18,8964,10,2,0.25,1956,10004,0,0,0,0,0,0,0,0,18968,1984,3,0,1,0,0,0,0,0,0,10
14,Nassau,ssp245 (medium confidence),50,2150,0.982,250,0.004,4,2,1,3,46,24,23,8964,10,2,0.26,2129,10404,0,0,0,0,0,0,0,0,19368,2176,2,0,2,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2020,0.053,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,102,1200,0,0,0,0,0,0,0,0,1200,102,0,10,0,0,0,0,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2020,0.053,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.03,361,1200,0,0,0,0,0,0,0,0,1200,361,0,0,0,0,0,5,0,5,0,0
14,Nassau,ssp585 (medium confidence),50,2020,0.053,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.03,374,1200,0,0,0,0,0,0,0,0,1200,374,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp585 (medium confidence),50,2020,0.053,25,0.0392,0,0,0,0,0,0,0,0,10,2,0.04,405,1601,0,0,0,0,0,0,0,0,1601,405,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2020,0.053,50,0.0198,0,0,0,0,0,0,0,0,10,2,0.08,451,3201,0,0,0,0,0,0,0,0,3201,451,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2020,0.053,100,0.01,0,0,0,0,0,0,0,0,10,2,0.09,510,3601,0,0,0,0,0,0,0,0,3601,510,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2020,0.053,250,0.004,0,0,0,0,0,0,0,0,10,2,0.13,616,5202,0,0,0,0,0,0,0,0,5202,616,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2030,0.104,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,121,1200,0,0,0,0,0,0,0,0,1200,121,0,10,0,0,0,0,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2030,0.104,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.03,366,1200,0,0,0,0,0,0,0,0,1200,366,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp585 (medium confidence),50,2030,0.104,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.03,378,1200,0,0,0,0,0,0,0,0,1200,378,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp585 (medium confidence),50,2030,0.104,25,0.0392,0,0,0,0,0,0,0,0,10,2,0.04,416,1601,0,0,0,0,0,0,0,0,1601,416,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2030,0.104,50,0.0198,0,0,0,0,0,0,0,0,10,2,0.08,474,3201,0,0,0,0,0,0,0,0,3201,474,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2030,0.104,100,0.01,0,0,0,0,0,0,0,0,10,2,0.11,553,4402,0,0,0,0,0,0,0,0,4402,553,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2030,0.104,250,0.004,0,0,0,0,0,0,0,0,10,2,0.13,676,5202,0,0,0,0,0,0,0,0,5202,676,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2040,0.163,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,142,1200,0,0,0,0,0,0,0,0,1200,142,0,5,0,5,0,0,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2040,0.163,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.03,372,1200,0,0,0,0,0,0,0,0,1200,372,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp585 (medium confidence),50,2040,0.163,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.05,391,2001,0,0,0,0,0,0,0,0,2001,391,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp585 (medium confidence),50,2040,0.163,25,0.0392,0,0,0,0,0,0,0,0,10,2,0.09,459,3601,0,0,0,0,0,0,0,0,3601,459,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2040,0.163,50,0.0198,0,0,0,0,0,0,0,0,10,2,0.13,542,5202,0,0,0,0,0,0,0,0,5202,542,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2040,0.163,100,0.01,0,0,0,0,0,0,0,0,10,2,0.13,635,5202,0,0,0,0,0,0,0,0,5202,635,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2040,0.163,250,0.004,0,0,0,0,0,0,0,0,10,2,0.14,757,5602,0,0,0,0,0,0,0,0,5602,757,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2050,0.241,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,165,1200,0,0,0,0,0,0,0,0,1200,165,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2050,0.241,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.07,387,2801,0,0,0,0,0,0,0,0,2801,387,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp585 (medium confidence),50,2050,0.241,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.09,431,3601,0,0,0,0,0,0,0,0,3601,431,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2050,0.241,25,0.0392,0,0,0,0,0,0,0,0,10,2,0.13,540,5202,0,0,0,0,0,0,0,0,5202,540,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2050,0.241,50,0.0198,0,0,0,0,0,0,0,0,10,2,0.14,645,5602,0,0,0,0,0,0,0,0,5602,645,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2050,0.241,100,0.01,0,0,0,0,0,0,0,0,10,2,0.14,744,5602,0,0,0,0,0,0,0,0,5602,744,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2050,0.241,250,0.004,1,0,0,1,0,0,0,1777,10,2,0.15,869,6002,0,0,0,0,0,0,0,0,7780,869,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2060,0.323,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,184,1200,0,0,0,0,0,0,0,0,1200,184,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2060,0.323,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.12,428,4802,0,0,0,0,0,0,0,0,4802,428,0,0,0,0,0,0,0,10,0,0
14,Nassau,ssp585 (medium confidence),50,2060,0.323,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.13,516,5202,0,0,0,0,0,0,0,0,5202,516,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2060,0.323,25,0.0392,0,0,0,0,0,0,0,0,10,2,0.14,655,5602,0,0,0,0,0,0,0,0,5602,655,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2060,0.323,50,0.0198,0,0,0,0,0,0,0,0,10,2,0.15,766,6002,0,0,0,0,0,0,0,0,6002,766,0,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2060,0.323,100,0.01,1,0,0,1,0,0,0,1777,10,2,0.16,866,6402,0,0,0,0,0,0,0,0,8180,866,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2060,0.323,250,0.004,1,0,0,1,0,0,0,1777,10,2,0.17,1002,6803,0,0,0,0,0,0,0,0,8580,1002,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2070,0.424,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,208,1200,0,0,0,0,0,0,0,0,1200,208,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2070,0.424,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.13,547,5202,0,0,0,0,0,0,0,0,5202,547,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2070,0.424,10,0.0952,0,0,0,0,0,0,0,0,10,2,0.14,661,5602,0,0,0,0,0,0,0,0,5602,661,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2070,0.424,25,0.0392,1,0,0,1,0,0,0,1777,10,2,0.15,810,6002,0,0,0,0,0,0,0,0,7780,810,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2070,0.424,50,0.0198,1,0,0,1,0,0,0,1777,10,2,0.17,923,6803,0,0,0,0,0,0,0,0,8580,923,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2070,0.424,100,0.01,1,0,0,1,0,0,0,1777,10,2,0.17,1037,6803,0,0,0,0,0,0,0,0,8580,1037,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2070,0.424,250,0.004,1,0,0,1,0,0,0,1777,10,2,0.17,1181,6803,0,0,0,0,0,0,0,0,8580,1181,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2080,0.535,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,233,1200,0,0,0,0,0,0,0,0,1200,233,0,0,0,10,0,0,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2080,0.535,5,0.1813,0,0,0,0,0,0,0,0,10,2,0.15,714,6002,0,0,0,0,0,0,0,0,6002,714,0,0,0,0,0,0,0,5,0,5
14,Nassau,ssp585 (medium confidence),50,2080,0.535,10,0.0952,1,0,0,1,0,0,0,1777,10,2,0.17,839,6803,0,0,0,0,0,0,0,0,8580,839,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2080,0.535,25,0.0392,1,0,0,1,0,0,0,1777,10,2,0.17,1005,6803,0,0,0,0,0,0,0,0,8580,1005,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2080,0.535,50,0.0198,1,0,0,1,0,0,0,1777,10,2,0.17,1120,6803,0,0,0,0,0,0,0,0,8580,1120,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2080,0.535,100,0.01,2,0,1,1,0,0,0,7416,10,2,0.18,1230,7203,0,0,0,0,0,0,0,0,14618,1230,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2080,0.535,250,0.004,2,0,1,1,0,0,0,7416,10,2,0.19,1366,7603,0,0,0,0,0,0,0,0,15018,1366,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2090,0.664,1,0.6321,0,0,0,0,0,0,0,0,10,2,0.03,254,1200,0,0,0,0,0,0,0,0,1200,254,0,0,0,5,0,5,0,0,0,0
14,Nassau,ssp585 (medium confidence),50,2090,0.664,5,0.1813,1,0,0,1,0,0,0,1777,10,2,0.17,936,6803,0,0,0,0,0,0,0,0,8580,936,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2090,0.664,10,0.0952,1,0,0,1,0,0,0,1777,10,2,0.17,1075,6803,0,0,0,0,0,0,0,0,8580,1075,1,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2090,0.664,25,0.0392,2,0,1,1,0,0,0,7416,10,2,0.18,1230,7203,0,0,0,0,0,0,0,0,14618,1230,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2090,0.664,50,0.0198,2,0,1,1,0,0,0,7416,10,2,0.19,1328,7603,0,0,0,0,0,0,0,0,15018,1328,2,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2090,0.664,100,0.01,3,0,1,2,0,0,0,8958,10,2,0.2,1426,8003,0,0,0,0,0,0,0,0,16961,1426,3,0,0,0,0,0,0,0,0,10
14,Nassau,ssp585 (medium confidence),50,2090,0.664,250,0.004,3,1,1,2,1,0,1,8958,10,2,0.2,1568,8003,0,0,0,0,0,0,0,0,16961,1570,3,0,0,0,0,0,0,0,0,10
