Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
12,Mangaia,ssp585 (medium confidence),50,2130,1.184,18488.35,0.0,17342.09,1146.23,9.23
12,Mangaia,ssp585 (medium confidence),50,2140,1.306,19971.42,0.0,18692.36,1279.29,9.26
12,Mangaia,ssp585 (medium confidence),50,2150,1.42,21334.3,0.0,19938.48,1395.81,9.27
12,Mangaia,ssp585 (medium confidence),83,2020,0.08,7101.38,0.0,6729.5,371.88,6.35
12,Mangaia,ssp585 (medium confidence),83,2030,0.15,7554.9,0.0,7162.61,392.31,6.62
12,Mangaia,ssp585 (medium confidence),83,2040,0.226,8071.31,0.0,7656.1,415.21,6.84
12,Mangaia,ssp585 (medium confidence),83,2050,0.328,8821.59,0.0,8372.04,449.55,7.37
12,Mangaia,ssp585 (medium confidence),83,2060,0.437,9690.52,0.0,9197.28,493.05,7.37
12,Mangaia,ssp585 (medium confidence),83,2070,0.579,10984.09,0.0,10428.89,555.22,7.63
12,Mangaia,ssp585 (medium confidence),83,2080,0.734,12928.29,0.0,12271.45,657.08,7.63
12,Mangaia,ssp585 (medium confidence),83,2090,0.91,15176.17,0.0,14345.52,830.63,8.09
12,Mangaia,ssp585 (medium confidence),83,2100,1.125,17813.43,0.0,16733.49,1080.06,9.23
12,Mangaia,ssp585 (medium confidence),83,2110,1.324,20187.49,0.0,18889.87,1297.89,9.26
12,Mangaia,ssp585 (medium confidence),83,2120,1.52,22504.78,0.0,21009.73,1495.05,9.3
12,Mangaia,ssp585 (medium confidence),83,2130,1.71,24633.05,0.0,22958.24,1674.81,9.43
12,Mangaia,ssp585 (medium confidence),83,2140,1.892,26677.88,0.0,24870.97,1807.1,10.15
12,Mangaia,ssp585 (medium confidence),95,2020,0.101,7230.34,0.0,6852.72,377.64,6.62
12,Mangaia,ssp585 (medium confidence),95,2030,0.184,7779.69,0.0,7377.55,402.41,6.62
12,Mangaia,ssp585 (medium confidence),95,2040,0.277,8435.42,0.0,8004.48,431.01,7.14
12,Mangaia,ssp585 (medium confidence),95,2050,0.403,9415.43,0.0,8935.14,480.28,7.37
12,Mangaia,ssp585 (medium confidence),95,2060,0.538,10577.19,0.0,10041.62,535.34,7.63
12,Mangaia,ssp585 (medium confidence),95,2070,0.712,12642.82,0.0,12012.18,630.65,7.63
12,Mangaia,ssp585 (medium confidence),95,2080,0.909,15163.58,0.0,14333.99,829.32,8.09
12,Mangaia,ssp585 (medium confidence),95,2090,1.131,17882.02,0.0,16795.23,1086.89,9.23
12,Mangaia,ssp585 (medium confidence),95,2100,1.394,21025.77,0.0,19655.99,1369.78,9.26
12,Mangaia,ssp585 (medium confidence),95,2110,1.644,23892.5,0.0,22278.09,1614.13,9.35
12,Mangaia,ssp585 (medium confidence),95,2120,1.889,26644.39,0.0,24839.14,1805.18,10.15
11,Manihiki,ssp119 (medium confidence),5,2030,0.022,57432.2,0.0,553.55,56878.88,32.53
11,Manihiki,ssp119 (medium confidence),5,2040,0.034,58428.41,0.0,561.32,57866.87,32.76
11,Manihiki,ssp119 (medium confidence),5,2050,0.081,62329.21,0.0,592.24,61737.2,33.46
11,Manihiki,ssp119 (medium confidence),5,2060,0.103,64156.84,0.0,606.38,63550.3,33.74
11,Manihiki,ssp119 (medium confidence),5,2070,0.136,66915.96,0.0,629.75,66286.23,34.72
11,Manihiki,ssp119 (medium confidence),5,2080,0.15,68086.55,0.0,639.64,67447.0,35.48
11,Manihiki,ssp119 (medium confidence),5,2090,0.174,70093.13,0.0,656.4,69436.74,35.93
11,Manihiki,ssp119 (medium confidence),5,2100,0.121,65661.91,0.0,619.16,65042.47,34.46
11,Manihiki,ssp119 (medium confidence),5,2110,0.148,67919.09,0.0,638.2,67281.25,34.95
11,Manihiki,ssp119 (medium confidence),5,2120,0.155,68504.52,0.0,642.98,67861.54,35.48
11,Manihiki,ssp119 (medium confidence),5,2130,0.159,68838.84,0.0,645.87,68192.99,35.48
11,Manihiki,ssp119 (medium confidence),5,2140,0.162,69089.67,0.0,647.73,68441.72,35.71
11,Manihiki,ssp119 (medium confidence),5,2150,0.164,69256.83,0.0,649.17,68607.64,35.71
11,Manihiki,ssp119 (medium confidence),17,2020,0.018,56975.25,0.0,550.88,56424.34,32.53
11,Manihiki,ssp119 (medium confidence),17,2030,0.048,59590.3,0.0,570.75,59019.54,33.0
11,Manihiki,ssp119 (medium confidence),17,2040,0.07,61416.23,0.0,584.69,60831.27,33.23
11,Manihiki,ssp119 (medium confidence),17,2050,0.115,65160.19,0.0,615.1,64545.13,33.97
11,Manihiki,ssp119 (medium confidence),17,2060,0.141,67333.94,0.0,633.09,66700.88,34.95
11,Manihiki,ssp119 (medium confidence),17,2070,0.185,71012.6,0.0,663.82,70348.74,36.46
11,Manihiki,ssp119 (medium confidence),17,2080,0.21,73055.18,0.0,681.41,72373.77,36.69
11,Manihiki,ssp119 (medium confidence),17,2090,0.242,75580.16,0.0,706.05,74873.86,37.01
11,Manihiki,ssp119 (medium confidence),17,2100,0.22,73844.42,0.0,689.36,73154.83,36.94
11,Manihiki,ssp119 (medium confidence),17,2110,0.246,75895.62,0.0,709.18,75186.44,37.01
11,Manihiki,ssp119 (medium confidence),17,2120,0.263,77236.86,0.0,722.02,76514.57,37.32
11,Manihiki,ssp119 (medium confidence),17,2130,0.278,78420.11,0.0,733.35,77686.8,37.32
11,Manihiki,ssp119 (medium confidence),17,2140,0.29,79366.82,0.0,742.51,78624.57,37.64
11,Manihiki,ssp119 (medium confidence),17,2150,0.302,80311.34,0.0,751.47,79559.88,37.64
11,Manihiki,ssp119 (medium confidence),50,2020,0.047,59507.27,0.0,569.72,58937.32,33.0
11,Manihiki,ssp119 (medium confidence),50,2030,0.085,62661.26,0.0,594.9,62066.44,33.46
11,Manihiki,ssp119 (medium confidence),50,2040,0.122,65745.6,0.0,619.85,65125.76,34.46
11,Manihiki,ssp119 (medium confidence),50,2050,0.168,69591.35,0.0,652.06,68939.36,35.71
11,Manihiki,ssp119 (medium confidence),50,2060,0.206,72739.68,0.0,678.73,72060.95,36.69
11,Manihiki,ssp119 (medium confidence),50,2070,0.268,77631.36,0.0,725.84,76905.48,37.32
11,Manihiki,ssp119 (medium confidence),50,2080,0.313,81167.84,0.0,760.25,80407.6,37.64
11,Manihiki,ssp119 (medium confidence),50,2090,0.362,84983.35,0.0,799.38,84183.69,38.75
11,Manihiki,ssp119 (medium confidence),50,2100,0.381,86462.53,0.0,814.72,85648.07,38.75
11,Manihiki,ssp119 (medium confidence),50,2110,0.432,90655.34,0.0,860.07,89795.49,39.64
11,Manihiki,ssp119 (medium confidence),50,2120,0.47,93877.38,0.0,895.67,92981.73,39.97
11,Manihiki,ssp119 (medium confidence),50,2130,0.506,96833.25,0.0,929.97,95903.3,41.11
11,Manihiki,ssp119 (medium confidence),50,2140,0.541,99237.42,0.0,964.94,98272.5,41.35
11,Manihiki,ssp119 (medium confidence),50,2150,0.575,101572.98,0.0,998.95,100574.05,41.6
11,Manihiki,ssp119 (medium confidence),83,2020,0.079,62163.27,0.0,590.79,61572.43,33.46
11,Manihiki,ssp119 (medium confidence),83,2030,0.128,66247.11,0.0,623.97,65622.88,34.69
11,Manihiki,ssp119 (medium confidence),83,2040,0.188,71263.23,0.0,665.94,70597.43,36.46
11,Manihiki,ssp119 (medium confidence),83,2050,0.243,75658.94,0.0,707.04,74951.97,37.01
11,Manihiki,ssp119 (medium confidence),83,2060,0.3,80155.84,0.0,750.01,79405.84,37.64
11,Manihiki,ssp119 (medium confidence),83,2070,0.39,87163.41,0.0,821.67,86341.77,39.3
11,Manihiki,ssp119 (medium confidence),83,2080,0.46,93029.36,0.0,886.24,92143.35,39.97
11,Manihiki,ssp119 (medium confidence),83,2090,0.535,98825.27,0.0,958.88,97866.36,41.35
11,Manihiki,ssp119 (medium confidence),83,2100,0.59,102603.16,0.0,1013.82,101589.34,41.82
11,Manihiki,ssp119 (medium confidence),83,2110,0.673,108158.66,0.0,1096.95,107061.79,41.97
11,Manihiki,ssp119 (medium confidence),83,2120,0.74,112844.07,0.0,1166.69,111677.31,42.32
11,Manihiki,ssp119 (medium confidence),83,2130,0.803,117387.39,0.0,1234.41,116153.25,42.6
11,Manihiki,ssp119 (medium confidence),83,2140,0.866,121931.1,0.0,1301.63,120629.17,42.62
11,Manihiki,ssp119 (medium confidence),83,2150,0.928,126247.46,0.0,1370.26,124877.25,42.93
11,Manihiki,ssp119 (medium confidence),95,2020,0.105,64323.92,0.0,607.64,63716.3,33.74
11,Manihiki,ssp119 (medium confidence),95,2030,0.163,69173.38,0.0,648.76,68524.74,35.71
11,Manihiki,ssp119 (medium confidence),95,2040,0.241,75501.14,0.0,705.29,74795.85,37.01
11,Manihiki,ssp119 (medium confidence),95,2050,0.31,80934.06,0.0,757.76,80176.52,37.64
11,Manihiki,ssp119 (medium confidence),95,2060,0.385,86774.11,0.0,817.93,85956.37,39.3
11,Manihiki,ssp119 (medium confidence),95,2070,0.496,96081.86,0.0,920.15,95161.72,41.11
11,Manihiki,ssp119 (medium confidence),95,2080,0.589,102534.55,0.0,1012.78,101521.7,41.82
11,Manihiki,ssp119 (medium confidence),95,2090,0.681,108692.46,0.0,1105.02,107587.35,41.97
11,Manihiki,ssp119 (medium confidence),95,2100,0.768,114863.36,0.0,1196.87,113666.75,42.33
11,Manihiki,ssp119 (medium confidence),95,2110,0.859,121426.14,0.0,1294.24,120131.88,42.62
11,Manihiki,ssp119 (medium confidence),95,2120,0.947,127512.74,0.0,1392.2,126120.54,42.94
11,Manihiki,ssp119 (medium confidence),95,2130,1.035,133535.04,0.0,1493.73,132041.08,42.98
11,Manihiki,ssp119 (medium confidence),95,2140,1.118,139425.34,0.0,1591.36,137833.73,43.02
11,Manihiki,ssp119 (medium confidence),95,2150,1.203,145370.49,0.0,1693.95,143676.28,43.21
11,Manihiki,ssp126 (low confidence),5,2020,0.012,56519.03,0.0,547.04,55972.21,32.3
11,Manihiki,ssp126 (low confidence),5,2030,0.028,57930.31,0.0,557.43,57372.87,32.76
11,Manihiki,ssp126 (low confidence),5,2040,0.048,59590.3,0.0,570.75,59019.54,33.0
11,Manihiki,ssp126 (low confidence),5,2050,0.091,63159.15,0.0,598.79,62560.44,33.46
11,Manihiki,ssp126 (low confidence),5,2060,0.127,66163.35,0.0,623.5,65540.16,34.46
11,Manihiki,ssp126 (low confidence),5,2070,0.162,69089.67,0.0,647.73,68441.72,35.71
11,Manihiki,ssp126 (low confidence),5,2080,0.181,70678.08,0.0,661.2,70017.11,35.93
11,Manihiki,ssp126 (low confidence),5,2090,0.205,72660.86,0.0,678.04,71982.94,36.69
11,Manihiki,ssp126 (low confidence),5,2100,0.206,72739.68,0.0,678.73,72060.95,36.69
11,Manihiki,ssp126 (low confidence),5,2110,0.236,75106.84,0.0,701.45,74405.15,37.01
11,Manihiki,ssp126 (low confidence),5,2120,0.252,76368.92,0.0,713.77,75655.42,37.32
11,Manihiki,ssp126 (low confidence),5,2130,0.268,77631.36,0.0,725.84,76905.48,37.32
11,Manihiki,ssp126 (low confidence),5,2140,0.282,78735.83,0.0,736.47,77999.36,37.32
11,Manihiki,ssp126 (low confidence),5,2150,0.295,79761.57,0.0,746.18,79015.13,37.64
11,Manihiki,ssp126 (low confidence),17,2020,0.027,57847.29,0.0,556.68,57290.65,32.76
11,Manihiki,ssp126 (low confidence),17,2030,0.056,60254.08,0.0,575.48,59678.53,33.0
11,Manihiki,ssp126 (low confidence),17,2040,0.084,62578.12,0.0,593.87,61984.21,33.46
11,Manihiki,ssp126 (low confidence),17,2050,0.13,66414.25,0.0,625.41,65788.85,34.69
11,Manihiki,ssp126 (low confidence),17,2060,0.17,69758.54,0.0,653.51,69105.03,35.71
11,Manihiki,ssp126 (low confidence),17,2070,0.214,73371.09,0.0,684.98,72686.11,36.69
11,Manihiki,ssp126 (low confidence),17,2080,0.243,75658.94,0.0,707.04,74951.97,37.01
11,Manihiki,ssp126 (low confidence),17,2090,0.277,78341.34,0.0,732.64,77608.7,37.32
11,Manihiki,ssp126 (low confidence),17,2100,0.296,79840.12,0.0,747.1,79093.24,37.64
11,Manihiki,ssp126 (low confidence),17,2110,0.329,82413.97,0.0,773.25,81640.72,38.16
11,Manihiki,ssp126 (low confidence),17,2120,0.357,84594.01,0.0,795.42,83798.28,38.75
11,Manihiki,ssp126 (low confidence),17,2130,0.383,86618.33,0.0,816.23,85802.11,38.75
11,Manihiki,ssp126 (low confidence),17,2140,0.406,88391.23,0.0,834.78,87556.42,39.3
11,Manihiki,ssp126 (low confidence),17,2150,0.428,90316.03,0.0,856.22,89460.1,39.64
11,Manihiki,ssp126 (low confidence),50,2020,0.053,60005.17,0.0,573.85,59431.54,33.0
11,Manihiki,ssp126 (low confidence),50,2030,0.103,64156.84,0.0,606.38,63550.3,33.74
11,Manihiki,ssp126 (low confidence),50,2040,0.146,67751.99,0.0,636.75,67115.24,34.95
11,Manihiki,ssp126 (low confidence),50,2050,0.202,72424.18,0.0,675.84,71748.35,36.69
11,Manihiki,ssp126 (low confidence),50,2060,0.257,76763.52,0.0,717.36,76046.09,37.32
11,Manihiki,ssp126 (low confidence),50,2070,0.318,81557.45,0.0,764.18,80793.0,37.67
11,Manihiki,ssp126 (low confidence),50,2080,0.368,85450.38,0.0,804.3,84646.08,38.75
11,Manihiki,ssp126 (low confidence),50,2090,0.424,89976.65,0.0,851.73,89124.65,39.64
11,Manihiki,ssp126 (low confidence),50,2100,0.474,94216.67,0.0,899.44,93317.15,39.97
11,Manihiki,ssp126 (low confidence),50,2110,0.548,99718.21,0.0,971.94,98746.21,41.36
11,Manihiki,ssp126 (low confidence),50,2120,0.606,103671.21,0.0,1029.93,102641.55,41.83
11,Manihiki,ssp126 (low confidence),50,2130,0.663,107491.7,0.0,1087.06,106404.91,41.97
11,Manihiki,ssp126 (low confidence),50,2140,0.72,111401.41,0.0,1145.03,110256.46,42.05
11,Manihiki,ssp126 (low confidence),50,2150,0.779,115656.84,0.0,1208.57,114448.16,42.33
11,Manihiki,ssp126 (low confidence),83,2020,0.086,62744.28,0.0,595.32,62148.97,33.46
11,Manihiki,ssp126 (low confidence),83,2030,0.168,69591.35,0.0,652.06,68939.36,35.71
11,Manihiki,ssp126 (low confidence),83,2040,0.252,76368.92,0.0,713.77,75655.42,37.32
11,Manihiki,ssp126 (low confidence),83,2050,0.343,83503.85,0.0,784.37,82719.8,38.2
11,Manihiki,ssp126 (low confidence),83,2060,0.442,91503.32,0.0,869.25,90633.92,39.64
11,Manihiki,ssp126 (low confidence),83,2070,0.542,99306.02,0.0,965.96,98340.13,41.36
11,Manihiki,ssp126 (low confidence),83,2080,0.643,106157.87,0.0,1067.01,105091.09,41.9
11,Manihiki,ssp126 (low confidence),83,2090,0.756,113997.98,0.0,1183.85,112813.86,42.33
11,Manihiki,ssp126 (low confidence),83,2100,0.871,122291.51,0.0,1307.04,120984.32,42.89
11,Manihiki,ssp126 (low confidence),83,2110,0.988,130243.03,0.0,1438.99,128804.0,42.97
11,Manihiki,ssp126 (low confidence),83,2120,1.109,138791.28,0.0,1580.49,137210.78,42.98
11,Manihiki,ssp126 (low confidence),83,2130,1.228,146998.49,0.0,1724.31,145274.19,43.21
11,Manihiki,ssp126 (low confidence),83,2140,1.347,155483.18,0.0,1871.82,153611.64,43.44
11,Manihiki,ssp126 (low confidence),83,2150,1.475,165308.55,0.0,2039.34,163269.43,45.48
11,Manihiki,ssp126 (low confidence),95,2020,0.102,64073.35,0.0,605.75,63467.38,33.74
11,Manihiki,ssp126 (low confidence),95,2030,0.208,72897.31,0.0,680.17,72217.36,36.69
11,Manihiki,ssp126 (low confidence),95,2040,0.322,81868.7,0.0,767.37,81101.31,37.89
11,Manihiki,ssp126 (low confidence),95,2050,0.444,91672.96,0.0,871.24,90801.72,39.64
11,Manihiki,ssp126 (low confidence),95,2060,0.574,101504.3,0.0,997.91,100506.41,41.59
11,Manihiki,ssp126 (low confidence),95,2070,0.708,110535.9,0.0,1132.22,109403.79,42.04
11,Manihiki,ssp126 (low confidence),95,2080,0.859,121426.14,0.0,1294.24,120131.88,42.62
11,Manihiki,ssp126 (low confidence),95,2090,1.032,133321.25,0.0,1490.32,131830.93,42.98
11,Manihiki,ssp126 (low confidence),95,2100,1.206,145563.16,0.0,1697.62,143865.61,43.21
11,Manihiki,ssp126 (low confidence),95,2110,1.377,157801.88,0.0,1910.22,155891.62,43.59
11,Manihiki,ssp126 (low confidence),95,2120,1.55,170889.89,0.0,2144.83,168745.05,46.21
11,Manihiki,ssp126 (low confidence),95,2130,1.724,183849.33,0.0,2407.31,181442.02,47.48
11,Manihiki,ssp126 (low confidence),95,2140,1.897,197093.67,0.0,2683.95,194409.94,47.72
11,Manihiki,ssp126 (medium confidence),5,2020,0.012,56519.03,0.0,547.04,55972.21,32.3
11,Manihiki,ssp126 (medium confidence),5,2030,0.028,57930.31,0.0,557.43,57372.87,32.76
11,Manihiki,ssp126 (medium confidence),5,2040,0.048,59590.3,0.0,570.75,59019.54,33.0
11,Manihiki,ssp126 (medium confidence),5,2050,0.091,63159.15,0.0,598.79,62560.44,33.46
11,Manihiki,ssp126 (medium confidence),5,2060,0.127,66163.35,0.0,623.5,65540.16,34.46
11,Manihiki,ssp126 (medium confidence),5,2070,0.162,69089.67,0.0,647.73,68441.72,35.71
11,Manihiki,ssp126 (medium confidence),5,2080,0.181,70678.08,0.0,661.2,70017.11,35.93
11,Manihiki,ssp126 (medium confidence),5,2090,0.205,72660.86,0.0,678.04,71982.94,36.69
11,Manihiki,ssp126 (medium confidence),5,2100,0.206,72739.68,0.0,678.73,72060.95,36.69
11,Manihiki,ssp126 (medium confidence),5,2110,0.236,75106.84,0.0,701.45,74405.15,37.01
11,Manihiki,ssp126 (medium confidence),5,2120,0.252,76368.92,0.0,713.77,75655.42,37.32
11,Manihiki,ssp126 (medium confidence),5,2130,0.268,77631.36,0.0,725.84,76905.48,37.32
11,Manihiki,ssp126 (medium confidence),5,2140,0.282,78735.83,0.0,736.47,77999.36,37.32
11,Manihiki,ssp126 (medium confidence),5,2150,0.295,79761.57,0.0,746.18,79015.13,37.64
11,Manihiki,ssp126 (medium confidence),17,2020,0.027,57847.29,0.0,556.68,57290.65,32.76
11,Manihiki,ssp126 (medium confidence),17,2030,0.056,60254.08,0.0,575.48,59678.53,33.0
11,Manihiki,ssp126 (medium confidence),17,2040,0.084,62578.12,0.0,593.87,61984.21,33.46
11,Manihiki,ssp126 (medium confidence),17,2050,0.13,66414.25,0.0,625.41,65788.85,34.69
11,Manihiki,ssp126 (medium confidence),17,2060,0.17,69758.54,0.0,653.51,69105.03,35.71
11,Manihiki,ssp126 (medium confidence),17,2070,0.214,73371.09,0.0,684.98,72686.11,36.69
11,Manihiki,ssp126 (medium confidence),17,2080,0.243,75658.94,0.0,707.04,74951.97,37.01
11,Manihiki,ssp126 (medium confidence),17,2090,0.277,78341.34,0.0,732.64,77608.7,37.32
11,Manihiki,ssp126 (medium confidence),17,2100,0.296,79840.12,0.0,747.1,79093.24,37.64
11,Manihiki,ssp126 (medium confidence),17,2110,0.329,82413.97,0.0,773.25,81640.72,38.16
11,Manihiki,ssp126 (medium confidence),17,2120,0.357,84594.01,0.0,795.42,83798.28,38.75
11,Manihiki,ssp126 (medium confidence),17,2130,0.383,86618.33,0.0,816.23,85802.11,38.75
11,Manihiki,ssp126 (medium confidence),17,2140,0.406,88391.23,0.0,834.78,87556.42,39.3
11,Manihiki,ssp126 (medium confidence),17,2150,0.428,90316.03,0.0,856.22,89460.1,39.64
11,Manihiki,ssp126 (medium confidence),50,2020,0.05,59756.46,0.0,571.97,59184.6,33.0
11,Manihiki,ssp126 (medium confidence),50,2030,0.098,63740.0,0.0,603.31,63136.92,33.74
11,Manihiki,ssp126 (medium confidence),50,2040,0.138,67083.12,0.0,631.19,66452.15,34.72
11,Manihiki,ssp126 (medium confidence),50,2050,0.194,71764.9,0.0,670.06,71094.85,36.46
11,Manihiki,ssp126 (medium confidence),50,2060,0.244,75737.82,0.0,707.5,75030.31,37.01
11,Manihiki,ssp126 (medium confidence),50,2070,0.304,80467.04,0.0,753.15,79713.95,37.64
11,Manihiki,ssp126 (medium confidence),50,2080,0.354,84360.46,0.0,792.99,83567.28,38.75
11,Manihiki,ssp126 (medium confidence),50,2090,0.406,88391.23,0.0,834.85,87556.42,39.3
11,Manihiki,ssp126 (medium confidence),50,2100,0.455,92605.44,0.0,881.45,91724.0,39.97
11,Manihiki,ssp126 (medium confidence),50,2110,0.524,98069.84,0.0,947.8,97121.77,41.35
11,Manihiki,ssp126 (medium confidence),50,2120,0.576,101641.38,0.0,999.97,100641.68,41.6
11,Manihiki,ssp126 (medium confidence),50,2130,0.624,104814.93,0.0,1047.92,103767.01,41.9
11,Manihiki,ssp126 (medium confidence),50,2140,0.672,108092.32,0.0,1095.91,106995.92,41.97
11,Manihiki,ssp126 (medium confidence),50,2150,0.718,111257.19,0.0,1142.96,110114.16,42.05
11,Manihiki,ssp126 (medium confidence),83,2020,0.075,61831.3,0.0,588.1,61242.97,33.23
11,Manihiki,ssp126 (medium confidence),83,2030,0.147,67835.65,0.0,637.43,67198.23,34.95
11,Manihiki,ssp126 (medium confidence),83,2040,0.205,72660.86,0.0,678.04,71982.94,36.69
11,Manihiki,ssp126 (medium confidence),83,2050,0.276,78262.31,0.0,731.89,77530.42,37.32
11,Manihiki,ssp126 (medium confidence),83,2060,0.345,83659.66,0.0,785.83,82873.83,38.2
11,Manihiki,ssp126 (medium confidence),83,2070,0.43,90485.71,0.0,858.02,89627.63,39.64
11,Manihiki,ssp126 (medium confidence),83,2080,0.509,97039.38,0.0,932.72,96106.47,41.11
11,Manihiki,ssp126 (medium confidence),83,2090,0.59,102603.16,0.0,1013.82,101589.34,41.82
11,Manihiki,ssp126 (medium confidence),83,2100,0.671,108025.64,0.0,1094.87,106930.21,41.97
11,Manihiki,ssp126 (medium confidence),83,2110,0.787,116233.55,0.0,1217.3,115016.73,42.34
11,Manihiki,ssp126 (medium confidence),83,2120,0.872,122363.49,0.0,1308.08,121055.54,42.89
11,Manihiki,ssp126 (medium confidence),83,2130,0.953,127912.47,0.0,1398.94,126513.53,42.94
11,Manihiki,ssp126 (medium confidence),83,2140,1.033,133392.47,0.0,1491.38,131901.13,42.98
11,Manihiki,ssp126 (medium confidence),83,2150,1.113,139074.55,0.0,1585.28,137488.99,43.02
11,Manihiki,ssp126 (medium confidence),95,2020,0.095,63491.31,0.0,601.43,62889.87,33.7
11,Manihiki,ssp126 (medium confidence),95,2030,0.184,70928.89,0.0,663.05,70265.56,36.46
11,Manihiki,ssp126 (medium confidence),95,2040,0.259,76921.32,0.0,719.11,76202.21,37.32
11,Manihiki,ssp126 (medium confidence),95,2050,0.344,83581.82,0.0,785.07,82796.53,38.2
11,Manihiki,ssp126 (medium confidence),95,2060,0.435,90909.57,0.0,862.81,90046.98,39.64
11,Manihiki,ssp126 (medium confidence),95,2070,0.543,99374.69,0.0,966.93,98407.76,41.36
11,Manihiki,ssp126 (medium confidence),95,2080,0.647,106424.8,0.0,1071.06,105353.74,41.9
11,Manihiki,ssp126 (medium confidence),95,2090,0.753,113781.48,0.0,1180.78,112600.94,42.33
11,Manihiki,ssp126 (medium confidence),95,2100,0.86,121498.14,0.0,1295.5,120202.88,42.62
11,Manihiki,ssp126 (medium confidence),95,2110,0.99,130376.2,0.0,1441.34,128934.9,42.97
11,Manihiki,ssp126 (medium confidence),95,2120,1.096,137879.13,0.0,1565.08,136314.06,42.98
11,Manihiki,ssp126 (medium confidence),95,2130,1.202,145306.02,0.0,1692.86,143613.16,43.21
11,Manihiki,ssp126 (medium confidence),95,2140,1.306,152312.08,0.0,1818.62,150493.46,43.23
11,Manihiki,ssp126 (medium confidence),95,2150,1.412,160490.3,0.0,1955.63,158534.67,43.66
11,Manihiki,ssp245 (medium confidence),5,2020,0.0,55606.27,0.0,539.04,55067.22,32.3
11,Manihiki,ssp245 (medium confidence),5,2030,0.036,58594.08,0.0,562.76,58031.82,32.76
11,Manihiki,ssp245 (medium confidence),5,2040,0.071,61499.36,0.0,585.67,60913.77,33.23
11,Manihiki,ssp245 (medium confidence),5,2050,0.116,65243.89,0.0,615.87,64628.31,33.97
11,Manihiki,ssp245 (medium confidence),5,2060,0.15,68086.55,0.0,639.64,67447.0,35.48
11,Manihiki,ssp245 (medium confidence),5,2070,0.198,72099.43,0.0,672.95,71426.49,36.69
11,Manihiki,ssp245 (medium confidence),5,2080,0.237,75185.61,0.0,702.45,74483.49,37.01
11,Manihiki,ssp245 (medium confidence),5,2090,0.279,78499.15,0.0,734.03,77765.12,37.32
11,Manihiki,ssp245 (medium confidence),5,2100,0.304,80467.04,0.0,753.15,79713.95,37.64
11,Manihiki,ssp245 (medium confidence),5,2110,0.331,82569.72,0.0,774.94,81794.76,38.16
11,Manihiki,ssp245 (medium confidence),5,2120,0.37,85606.15,0.0,805.88,84800.34,38.75
11,Manihiki,ssp245 (medium confidence),5,2130,0.408,88540.93,0.0,836.36,87704.35,39.3
11,Manihiki,ssp245 (medium confidence),5,2140,0.444,91672.96,0.0,871.24,90801.72,39.64
11,Manihiki,ssp245 (medium confidence),5,2150,0.479,94640.51,0.0,904.12,93736.47,39.97
11,Manihiki,ssp245 (medium confidence),17,2020,0.022,57432.2,0.0,553.55,56878.88,32.53
11,Manihiki,ssp245 (medium confidence),17,2030,0.06,60586.19,0.0,578.15,60007.77,33.23
11,Manihiki,ssp245 (medium confidence),17,2040,0.099,63823.15,0.0,604.12,63219.41,33.74
11,Manihiki,ssp245 (medium confidence),17,2050,0.151,68169.99,0.0,640.05,67529.9,35.48
11,Manihiki,ssp245 (medium confidence),17,2060,0.194,71764.9,0.0,670.06,71094.85,36.46
11,Manihiki,ssp245 (medium confidence),17,2070,0.25,76211.34,0.0,712.36,75499.3,37.32
11,Manihiki,ssp245 (medium confidence),17,2080,0.301,80233.58,0.0,750.67,79483.14,37.64
11,Manihiki,ssp245 (medium confidence),17,2090,0.358,84671.77,0.0,796.19,83875.58,38.75
11,Manihiki,ssp245 (medium confidence),17,2100,0.405,88316.46,0.0,834.08,87482.38,39.3
11,Manihiki,ssp245 (medium confidence),17,2110,0.439,91249.05,0.0,866.41,90382.44,39.64
11,Manihiki,ssp245 (medium confidence),17,2120,0.491,95657.94,0.0,915.51,94742.42,40.31
11,Manihiki,ssp245 (medium confidence),17,2130,0.541,99237.42,0.0,964.94,98272.5,41.35
11,Manihiki,ssp245 (medium confidence),17,2140,0.59,102603.16,0.0,1013.82,101589.34,41.82
11,Manihiki,ssp245 (medium confidence),17,2150,0.637,105758.0,0.0,1060.87,104696.87,41.9
11,Manihiki,ssp245 (medium confidence),50,2020,0.053,60005.17,0.0,573.85,59431.54,33.0
11,Manihiki,ssp245 (medium confidence),50,2030,0.097,63657.24,0.0,602.65,63054.66,33.7
11,Manihiki,ssp245 (medium confidence),50,2040,0.144,67584.83,0.0,635.3,66949.53,34.95
11,Manihiki,ssp245 (medium confidence),50,2050,0.21,73055.18,0.0,681.63,72373.8,36.69
11,Manihiki,ssp245 (medium confidence),50,2060,0.268,77631.36,0.0,725.84,76905.48,37.32
11,Manihiki,ssp245 (medium confidence),50,2070,0.341,83348.35,0.0,782.64,82565.45,38.2
11,Manihiki,ssp245 (medium confidence),50,2080,0.418,89467.53,0.0,846.13,88621.4,39.41
11,Manihiki,ssp245 (medium confidence),50,2090,0.498,96251.46,0.0,921.83,95329.63,41.11
11,Manihiki,ssp245 (medium confidence),50,2100,0.582,102053.69,0.0,1005.75,101047.77,41.6
11,Manihiki,ssp245 (medium confidence),50,2110,0.668,107825.38,0.0,1092.11,106733.23,41.97
