Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0_5.Buildings,Depth.range_<_0_5.Population,Depth.range_0_5_1_0.Buildings,Depth.range_0_5_1_0.Population,Depth.range_1_0_1_5.Buildings,Depth.range_1_0_1_5.Population,Depth.range_1_5_2_0.Buildings,Depth.range_1_5_2_0.Population,Depth.range_2_0_+.Buildings,Depth.range_2_0_+.Population
3.0,Ha'apai,ssp245 (medium confidence),50,2050,0.228,5,0.1813,970,670,245,725,788307,132972,655335,31837868,2424,0,19.59,367291,2556211,117562,375000,4,22742,37440,9,0,3,34806519,1295901,440,661,352,438,134,339,20,159,24,827
3.0,Ha'apai,ssp245 (medium confidence),50,2050,0.228,10,0.0952,1122,840,298,824,1216124,225724,990401,38316523,2511,0,22.7,494530,2953492,135836,375000,4,27288,41730,9,0,4,41686746,1873779,400,400,402,542,243,464,47,253,30,852
3.0,Ha'apai,ssp245 (medium confidence),50,2050,0.228,25,0.0392,1356,1045,390,966,1975915,412813,1563103,45365841,2959,0,26.47,653964,3394633,165518,500000,5,34027,47970,10,0,9,49308444,2829424,450,611,365,508,363,480,129,349,49,1011
3.0,Ha'apai,ssp245 (medium confidence),50,2050,0.228,50,0.0198,1532,1189,449,1083,2788023,622806,2165217,51043775,3109,0,29.55,773889,3743372,191564,500000,5,39132,53040,11,0,9,55340187,3792609,475,580,364,460,402,537,218,414,73,1118
3.0,Ha'apai,ssp245 (medium confidence),50,2050,0.228,100,0.01,1689,1369,506,1183,3881048,930034,2951015,54260274,3352,0,32.92,903069,4061543,218170,625000,6,45025,65325,11,0,10,59012142,5047313,472,631,385,456,375,577,313,433,144,1255
3.0,Ha'apai,ssp245 (medium confidence),50,2050,0.228,250,0.004,1858,1566,573,1285,5415734,1358785,4056949,58619155,3514,0,37.34,1052185,4469987,247298,625000,6,52047,80145,11,0,11,63794287,6767264,453,496,421,609,367,472,373,466,244,1471
3.0,Ha'apai,ssp245 (medium confidence),50,2060,0.29,1,0.6321,28,16,3,25,5667,900,4767,1146635,833,0,0.45,6491,80826,0,0,0,2855,7020,1,0,0,1234481,15013,19,154,9,679,0,0,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2060,0.29,5,0.1813,992,670,253,739,893409,155331,738078,34374931,2424,0,20.06,401818,2615450,122511,375000,4,24005,37830,9,0,3,37403211,1441743,396,537,394,449,154,384,21,226,27,828
3.0,Ha'apai,ssp245 (medium confidence),50,2060,0.29,10,0.0952,1140,840,303,837,1357447,255624,1101823,38583263,2535,0,22.98,531887,2990169,140547,375000,4,28785,42120,9,0,4,41990551,2058666,364,318,411,547,274,532,59,286,32,852
3.0,Ha'apai,ssp245 (medium confidence),50,2060,0.29,25,0.0392,1379,1045,395,984,2193326,464485,1728841,46029012,2970,0,26.89,692406,3448289,172450,500000,5,35469,47970,10,0,9,50025270,3093650,423,571,372,511,374,521,157,329,53,1038
3.0,Ha'apai,ssp245 (medium confidence),50,2060,0.29,50,0.0198,1552,1189,455,1097,3075505,696714,2378791,51379173,3109,0,29.89,813208,3772718,199615,500000,5,40503,53430,11,0,9,55705321,4128831,448,498,365,457,398,559,252,444,89,1151
3.0,Ha'apai,ssp245 (medium confidence),50,2060,0.29,100,0.01,1705,1369,512,1193,4272149,1038925,3233224,54669554,3382,0,33.21,943102,4087396,226245,625000,6,46616,66885,11,0,10,59448835,5488111,427,573,401,515,377,546,331,417,169,1331
3.0,Ha'apai,ssp245 (medium confidence),50,2060,0.29,250,0.004,1886,1566,585,1301,5925081,1501890,4423192,58976094,3539,0,37.79,1094294,4505769,256518,625000,6,54350,83265,11,0,11,64190128,7330242,422,419,425,596,383,502,373,525,283,1497
3.0,Ha'apai,ssp245 (medium confidence),50,2070,0.372,1,0.6321,30,18,4,26,7868,1103,6765,1200980,867,0,0.56,8454,87800,0,0,0,3479,7410,1,0,0,1296189,19802,16,128,14,739,0,0,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2070,0.372,5,0.1813,1060,765,282,778,1051229,187481,863748,36614334,2449,0,21.51,449618,2799659,129057,375000,4,25730,40170,9,0,4,39829163,1655635,407,439,387,533,208,407,28,226,30,844
3.0,Ha'apai,ssp245 (medium confidence),50,2070,0.372,10,0.0952,1215,910,335,880,1564039,301498,1262541,40548308,2625,0,24.35,581726,3148513,149193,500000,5,30822,43680,9,0,5,44240501,2325780,388,314,410,626,300,483,79,321,38,881
3.0,Ha'apai,ssp245 (medium confidence),50,2070,0.372,25,0.0392,1458,1115,418,1040,2519392,541912,1977480,48727041,3035,0,28.34,743703,3619384,182929,500000,5,37233,50310,10,0,9,52896735,3483256,433,597,383,432,384,562,201,339,57,1105
3.0,Ha'apai,ssp245 (medium confidence),50,2070,0.372,50,0.0198,1636,1275,488,1148,3502117,814124,2687993,53059106,3203,0,31.43,865512,3938806,208576,500000,5,42440,56940,11,0,9,57554852,4618646,467,545,371,472,384,501,299,521,115,1164
3.0,Ha'apai,ssp245 (medium confidence),50,2070,0.372,100,0.01,1787,1451,546,1241,4850597,1198347,3652250,56523954,3459,0,35.02,996377,4252014,236896,625000,6,48819,73125,11,0,11,61474093,6132690,436,537,421,543,363,497,355,526,212,1356
3.0,Ha'apai,ssp245 (medium confidence),50,2070,0.372,250,0.004,1966,1648,612,1354,6676209,1718559,4957650,61580966,3646,0,40.0,1152602,4717047,267575,625000,6,57932,89700,12,0,12,67012713,8154318,424,480,447,546,373,518,378,537,344,1565
3.0,Ha'apai,ssp245 (medium confidence),50,2080,0.458,1,0.6321,32,19,4,28,10526,1365,9161,1333826,869,0,0.63,10590,95748,0,0,0,4163,8190,1,0,0,1437764,25278,15,95,17,766,0,8,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2080,0.458,5,0.1813,1121,825,294,827,1233598,224742,1008856,38312239,2526,0,22.82,500922,2963996,135754,375000,4,27646,40950,9,0,4,41692185,1897920,393,392,400,551,253,478,44,243,31,862
3.0,Ha'apai,ssp245 (medium confidence),50,2080,0.458,10,0.0952,1301,1006,366,935,1814591,358937,1455654,43744535,2858,0,25.76,634215,3307524,158625,500000,5,32968,46800,9,0,6,47598858,2640399,417,530,391,592,331,448,119,388,43,900
3.0,Ha'apai,ssp245 (medium confidence),50,2080,0.458,25,0.0392,1557,1198,459,1098,2900363,635754,2264609,51606185,3080,0,29.7,797918,3769925,194111,500000,5,39208,52650,11,0,9,55928760,3931600,472,569,359,383,403,555,241,451,82,1122
3.0,Ha'apai,ssp245 (medium confidence),50,2080,0.458,50,0.0198,1699,1377,511,1188,4014837,955724,3059113,54756297,3318,0,32.73,920461,4062040,218750,625000,6,44548,61815,11,0,10,59505151,5198596,451,542,389,469,391,595,316,416,152,1296
3.0,Ha'apai,ssp245 (medium confidence),50,2080,0.458,100,0.01,1873,1555,579,1294,5519588,1384663,4134925,58785583,3496,0,36.97,1053143,4445140,248885,625000,6,51390,79755,11,0,11,63935478,6873006,452,460,430,574,358,501,385,528,248,1433
3.0,Ha'apai,ssp245 (medium confidence),50,2080,0.458,250,0.004,2036,1726,634,1402,7535895,1972595,5563300,63203900,3741,0,41.99,1215540,4899680,277567,625000,6,61866,97695,12,0,12,68826275,9090868,417,503,451,605,382,406,377,553,409,1674
3.0,Ha'apai,ssp245 (medium confidence),50,2090,0.538,1,0.6321,39,23,5,34,13364,1627,11737,1614923,882,0,0.94,12893,131315,0,0,0,4805,8970,1,0,0,1755208,31062,20,96,17,732,2,54,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2090,0.538,5,0.1813,1189,899,318,871,1419487,263813,1155673,39824282,2606,0,23.99,549506,3102859,142388,500000,5,29576,42900,9,0,4,43470041,2140957,403,338,406,605,284,477,61,319,35,867
3.0,Ha'apai,ssp245 (medium confidence),50,2090,0.538,10,0.0952,1405,1071,399,1006,2082393,421318,1661075,46813536,3002,0,27.21,683120,3488508,167690,500000,5,34863,48750,10,0,9,50850794,2968065,453,604,381,539,380,449,143,399,48,1011
3.0,Ha'apai,ssp245 (medium confidence),50,2090,0.538,25,0.0392,1623,1278,481,1142,3293085,736567,2556518,52850170,3203,0,31.2,848850,3934557,203586,500000,5,41117,54990,11,0,9,57339718,4386638,476,629,365,388,396,501,283,521,103,1164
3.0,Ha'apai,ssp245 (medium confidence),50,2090,0.538,50,0.0198,1772,1462,542,1230,4549270,1102367,3446904,56178943,3448,0,34.15,971833,4211007,228910,625000,6,46476,68055,11,0,11,61083005,5796489,454,583,411,516,363,500,364,491,180,1358
3.0,Ha'apai,ssp245 (medium confidence),50,2090,0.538,100,0.01,1942,1638,607,1335,6204125,1578642,4625483,61041617,3631,0,38.85,1107596,4624682,260180,625000,6,54194,86190,12,0,12,66377489,7626094,438,489,446,551,366,507,388,562,304,1522
3.0,Ha'apai,ssp245 (medium confidence),50,2090,0.538,250,0.004,2142,1804,669,1473,8409793,2230814,6178979,65536940,3769,0,43.96,1275310,5063964,285141,625000,6,65804,105105,13,0,12,71331009,10036048,468,417,427,600,402,486,376,571,469,1695
3.0,Ha'apai,ssp245 (medium confidence),50,2100,0.626,1,0.6321,40,28,5,35,17051,1932,15119,1644504,900,0,1.17,15804,140363,0,0,0,5458,9750,1,0,0,1794617,38313,18,100,19,248,3,552,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2100,0.626,5,0.1813,1264,997,345,919,1645411,313548,1331863,42513360,2713,0,25.16,603404,3236895,150832,500000,5,31837,46410,9,0,5,46296665,2431484,417,402,402,599,310,483,95,333,40,896
3.0,Ha'apai,ssp245 (medium confidence),50,2100,0.626,10,0.0952,1472,1144,419,1053,2415563,498978,1916585,49011966,3024,0,28.59,737298,3639068,178335,500000,5,36828,50700,10,0,9,53201734,3368023,446,575,387,470,394,512,190,397,55,1070
3.0,Ha'apai,ssp245 (medium confidence),50,2100,0.626,25,0.0392,1693,1387,507,1186,3781385,866267,2915118,54583273,3296,0,32.39,905293,4043836,213040,625000,6,43212,58500,11,0,10,59310609,4942930,474,593,383,397,393,621,305,422,138,1263
3.0,Ha'apai,ssp245 (medium confidence),50,2100,0.626,50,0.0198,1843,1557,568,1275,5200231,1280770,3919460,57939930,3504,0,35.92,1029168,4392256,240567,625000,6,48612,72735,11,0,11,63029921,6518577,440,491,428,614,367,479,374,558,234,1362
3.0,Ha'apai,ssp245 (medium confidence),50,2100,0.626,100,0.01,2006,1711,626,1380,7031110,1818439,5212671,62346014,3662,0,40.74,1170127,4806985,271813,625000,6,57808,93015,12,0,12,67871014,8530858,419,486,463,556,361,434,393,534,370,1652
3.0,Ha'apai,ssp245 (medium confidence),50,2100,0.626,250,0.004,2190,1891,683,1507,9460304,2537146,6923158,66594379,3850,0,45.87,1342152,5218739,294360,878125,7,70576,110955,13,0,12,72802198,11167392,433,437,435,493,412,582,373,489,537,1849
3.0,Ha'apai,ssp245 (medium confidence),50,2110,0.715,1,0.6321,55,32,10,45,21725,2324,19401,2363013,1036,0,1.62,19065,172857,0,0,0,6012,9750,2,0,0,2545620,46801,31,203,17,201,7,632,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2110,0.715,5,0.1813,1370,1131,384,986,1910854,374626,1536228,45803724,2926,0,26.86,657440,3431797,160842,500000,5,34099,48360,10,0,7,49783881,2763235,448,528,405,635,343,447,130,393,44,923
3.0,Ha'apai,ssp245 (medium confidence),50,2110,0.715,10,0.0952,1583,1317,464,1119,2797790,588439,2209352,52198689,3112,0,30.15,792879,3818585,189641,500000,5,38850,53430,11,0,9,56570704,3819160,500,607,373,409,399,544,238,447,73,1105
3.0,Ha'apai,ssp245 (medium confidence),50,2110,0.715,25,0.0392,1760,1568,538,1222,4362133,1023177,3338955,55971644,3448,0,34.09,962514,4229860,223280,625000,6,45307,67665,11,0,11,60894169,5593233,465,640,399,460,371,527,349,463,176,1358
3.0,Ha'apai,ssp245 (medium confidence),50,2110,0.715,50,0.0198,1928,1705,602,1326,5941467,1487037,4454430,60487809,3608,0,37.84,1088649,4569809,252809,625000,6,51126,78975,12,0,12,65761593,7334052,445,510,434,636,371,393,398,537,280,1532
3.0,Ha'apai,ssp245 (medium confidence),50,2110,0.715,100,0.01,2106,1882,659,1447,7962503,2093869,5868634,64718014,3769,0,43.04,1235954,5000532,281765,625000,6,61981,100035,12,0,12,70443580,9542203,452,500,449,548,382,484,378,549,445,1688
3.0,Ha'apai,ssp245 (medium confidence),50,2110,0.715,250,0.004,2267,2057,708,1559,10624168,2874124,7750044,71633057,3914,0,48.49,1410985,5477389,309355,878125,7,75925,123824,13,0,12,78112396,12420434,445,445,425,468,426,592,367,480,604,1929
3.0,Ha'apai,ssp245 (medium confidence),50,2120,0.8,1,0.6321,72,32,13,59,27372,2894,24478,2951501,1108,0,1.93,22692,194495,0,0,0,6601,11700,2,0,0,3157696,56664,44,275,18,152,10,681,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2120,0.8,5,0.1813,1462,1131,415,1047,2231617,448240,1783377,48524725,3022,0,28.59,709811,3631550,170948,500000,5,35986,51480,10,0,9,52707756,3148361,461,598,393,537,400,432,159,401,49,1054
3.0,Ha'apai,ssp245 (medium confidence),50,2120,0.8,10,0.0952,1659,1317,494,1165,3225026,694047,2530979,53971276,3273,0,31.79,847778,3992497,200318,625000,6,40925,56550,11,0,9,58645323,4314046,512,684,366,367,409,552,278,516,94,1154
3.0,Ha'apai,ssp245 (medium confidence),50,2120,0.8,25,0.0392,1850,1568,567,1283,5008811,1197170,3811642,58289971,3510,0,36.15,1018980,4443617,234454,625000,6,47349,73125,11,0,11,63431713,6309594,461,508,421,603,373,494,377,533,218,1372
3.0,Ha'apai,ssp245 (medium confidence),50,2120,0.8,50,0.0198,2004,1705,622,1382,6754050,1720861,5033189,62275242,3662,0,40.41,1149017,4816134,264394,625000,6,54274,87945,12,0,12,67804321,8221734,440,519,453,532,360,457,402,544,349,1610
3.0,Ha'apai,ssp245 (medium confidence),50,2120,0.8,100,0.01,2190,1882,685,1505,8987070,2392533,6594537,66639482,3828,0,45.64,1300675,5206147,290124,878125,7,66540,107835,13,0,12,72831589,10644408,475,446,434,573,399,515,372,462,510,1832
3.0,Ha'apai,ssp245 (medium confidence),50,2120,0.8,250,0.004,2333,2057,730,1603,11848476,3231810,8616666,73355262,3972,0,50.76,1479265,5697829,325456,878125,7,81727,138220,13,0,12,80069436,13734923,433,433,426,419,422,596,389,485,663,2039
3.0,Ha'apai,ssp245 (medium confidence),50,2130,0.883,1,0.6321,73,32,13,60,32886,3451,29435,2989165,1121,0,1.97,26221,199028,0,0,0,7175,11700,2,0,0,3199893,66282,44,254,14,123,15,744,0,0,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2130,0.883,5,0.1813,1471,1131,418,1053,2544832,520121,2024710,48648597,3032,0,28.71,760642,3644444,180816,500000,5,37827,51480,10,0,9,52844521,3524117,414,583,394,405,387,533,214,441,62,1070
3.0,Ha'apai,ssp245 (medium confidence),50,2130,0.883,10,0.0952,1668,1317,496,1172,3642209,797170,2845039,54137970,3273,0,31.96,901140,4011759,210587,625000,6,42948,57330,11,0,10,58832059,4796884,458,648,378,314,411,626,297,458,124,1227
3.0,Ha'apai,ssp245 (medium confidence),50,2130,0.883,25,0.0392,1863,1568,572,1291,5640273,1367068,4273206,58536929,3536,0,36.29,1073762,4451584,245365,625000,6,49341,73125,11,0,11,63686639,7008742,408,501,419,591,381,438,393,537,262,1469
3.0,Ha'apai,ssp245 (medium confidence),50,2130,0.883,50,0.0198,2010,1705,624,1386,7547512,1949182,5598330,62364892,3662,0,40.54,1207544,4824492,275705,625000,6,57343,88725,12,0,12,67903108,9088105,377,459,455,536,375,463,385,516,418,1688
3.0,Ha'apai,ssp245 (medium confidence),50,2130,0.883,100,0.01,2194,1882,687,1507,9987529,2684168,7303360,66699199,3850,0,45.78,1363588,5219817,298058,878125,7,70988,107835,13,0,12,72904977,11720163,408,391,426,522,424,558,359,497,577,1882
3.0,Ha'apai,ssp245 (medium confidence),50,2130,0.883,250,0.004,2341,2057,732,1609,13043976,3581080,9462897,73426766,3972,0,50.96,1545693,5725602,341898,1058125,8,87385,138610,13,0,12,80349103,15018953,375,326,415,480,450,546,367,518,734,2102
3.0,Ha'apai,ssp245 (medium confidence),50,2140,0.965,1,0.6321,98,39,16,82,40432,4381,36051,3392394,1158,0,2.56,30797,259177,0,0,0,7740,12870,2,0,0,3664441,78970,66,289,15,95,17,766,0,8,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2140,0.965,5,0.1813,1570,1205,454,1116,2902714,603334,2299380,51790255,3126,0,30.24,812424,3834679,191279,500000,5,39766,53820,11,0,9,56178754,3946183,460,606,376,386,402,532,254,494,78,1108
3.0,Ha'apai,ssp245 (medium confidence),50,2140,0.965,10,0.0952,1733,1417,521,1212,4141448,928034,3213414,55479386,3380,0,33.39,954754,4171303,221269,625000,6,44899,62985,11,0,11,60338674,5362369,452,536,392,497,390,611,335,442,164,1294
3.0,Ha'apai,ssp245 (medium confidence),50,2140,0.965,25,0.0392,1939,1641,606,1333,6358497,1564741,4793756,60716789,3616,0,38.0,1129342,4600729,257357,625000,6,51773,78975,12,0,12,66021493,7796970,398,536,455,569,355,357,397,550,334,1604
3.0,Ha'apai,ssp245 (medium confidence),50,2140,0.965,50,0.0198,2105,1791,658,1447,8451999,2213214,6238785,64584801,3763,0,42.44,1267562,4982690,283518,625000,6,60863,95745,12,0,12,70288236,10063942,417,445,430,542,396,469,390,595,472,1712
3.0,Ha'apai,ssp245 (medium confidence),50,2140,0.965,100,0.01,2255,1955,706,1549,11087648,3003045,8084603,71386792,3864,0,47.94,1427577,5431205,311456,878125,7,75960,119144,13,0,12,77815266,12902641,400,368,428,460,431,574,361,501,635,1961
3.0,Ha'apai,ssp245 (medium confidence),50,2140,0.965,250,0.004,2390,2154,747,1643,14328700,3959906,10368794,74864165,4022,0,52.5,1612998,5881654,364734,1058125,8,93281,143680,13,0,12,81947623,16399712,367,306,397,478,454,560,382,451,790,2227
3.0,Ha'apai,ssp245 (medium confidence),50,2150,1.046,1,0.6321,134,44,22,112,48998,5448,43549,4685972,1279,0,3.03,36175,309833,0,0,0,8263,13650,2,0,0,5009455,93436,98,397,17,96,17,717,2,69,0,0
3.0,Ha'apai,ssp245 (medium confidence),50,2150,1.046,5,0.1813,1646,1297,488,1158,3297068,697562,2599505,53714085,3243,0,31.73,864476,3994728,202669,625000,6,41747,57330,11,0,9,58391143,4405960,477,650,375,325,406,598,292,484,96,1186
3.0,Ha'apai,ssp245 (medium confidence),50,2150,1.046,10,0.0952,1791,1499,544,1247,4701036,1076368,3624668,56600222,3489,0,35.03,1008501,4345016,231868,625000,6,46827,69225,11,0,11,61639463,5988233,414,487,421,604,378,539,382,449,196,1410
3.0,Ha'apai,ssp245 (medium confidence),50,2150,1.046,25,0.0392,2008,1716,625,1383,7135159,1783451,5351709,62338106,3687,0,40.01,1185648,4782123,268492,625000,6,54703,82875,12,0,12,67828104,8644001,400,517,456,583,362,362,395,540,395,1685
3.0,Ha'apai,ssp245 (medium confidence),50,2150,1.046,50,0.0198,2176,1871,683,1493,9434307,2497374,6936933,66201920,3802,0,44.24,1328095,5147335,290158,625000,6,64668,100425,13,0,12,72074680,11117229,428,420,422,465,414,568,363,500,549,1849
3.0,Ha'apai,ssp245 (medium confidence),50,2150,1.046,100,0.01,2309,2029,725,1584,12248942,3342114,8906828,72811303,3949,0,49.86,1491846,5626078,326133,878125,7,81161,128894,13,0,12,79444400,14148082,387,400,408,407,449,545,371,513,694,2084
3.0,Ha'apai,ssp245 (medium confidence),50,2150,1.046,250,0.004,2454,2212,769,1685,15654591,4357170,11297421,76177624,4077,0,54.05,1680930,6049146,388163,1058125,8,99682,151479,13,0,12,83436373,17823366,342,314,433,411,423,600,405,486,851,2266
3.0,Ha'apai,ssp585 (medium confidence),50,2020,0.057,1,0.6321,19,7,1,18,1389,406,983,710485,786,0,0.23,2437,42836,0,0,0,1385,5460,0,0,0,758781,5211,17,660,2,126,0,0,0,0,0,0
3.0,Ha'apai,ssp585 (medium confidence),50,2020,0.057,5,0.1813,817,502,203,614,546824,85171,461653,27453719,2306,0,16.33,281403,2037844,100616,375000,4,19484,31590,6,0,3,29898153,948326,426,636,291,468,65,335,15,89,20,778
3.0,Ha'apai,ssp585 (medium confidence),50,2020,0.057,10,0.0952,998,693,260,738,876457,154695,721762,34456770,2419,0,20.01,395876,2610932,122279,375000,4,23629,37440,9,0,3,37480142,1418241,411,560,387,444,151,386,22,202,27,827
3.0,Ha'apai,ssp585 (medium confidence),50,2020,0.057,25,0.0392,1188,884,333,855,1466953,291971,1174982,39869831,2662,0,23.7,550200,3069209,147412,500000,5,29857,42900,9,0,5,43481940,2194422,389,437,399,540,292,521,73,293,35,871
3.0,Ha'apai,ssp585 (medium confidence),50,2020,0.057,50,0.0198,1361,1039,393,968,2103376,453535,1649841,45720172,2934,0,26.67,666958,3406191,170344,500000,5,35444,48360,10,0,9,49674723,2976122,442,585,355,463,371,528,139,322,54,1036
3.0,Ha'apai,ssp585 (medium confidence),50,2020,0.057,100,0.01,1544,1185,454,1090,2968539,675974,2292565,51329901,3166,0,30.09,793646,3768327,197621,500000,5,40738,56745,11,0,9,55654974,4000544,471,569,369,513,382,517,232,433,90,1134
3.0,Ha'apai,ssp585 (medium confidence),50,2020,0.057,250,0.004,1718,1376,517,1201,4182276,1017076,3165200,54996255,3373,0,33.9,939867,4136373,224562,625000,6,46895,70785,11,0,10,59828413,5393600,452,579,407,528,378,571,312,364,169,1331
3.0,Ha'apai,ssp585 (medium confidence),50,2030,0.115,1,0.6321,22,9,1,21,2066,529,1537,821629,800,0,0.27,3138,47800,0,0,0,1715,5850,0,0,0,875279,6918,19,274,3,526,0,0,0,0,0,0
3.0,Ha'apai,ssp585 (medium confidence),50,2030,0.115,5,0.1813,851,605,213,638,620194,98935,521258,28345861,2311,0,17.16,308506,2156103,107573,375000,4,20508,32370,6,0,3,30909333,1056781,415,599,306,483,91,333,18,110,21,786
3.0,Ha'apai,ssp585 (medium confidence),50,2030,0.115,10,0.0952,1035,777,276,759,981448,176789,804659,35938864,2449,0,20.82,428184,2713680,126924,375000,4,24828,39390,9,0,4,39066934,1561384,404,492,395,490,182,404,26,235,28,828
3.0,Ha'apai,ssp585 (medium confidence),50,2030,0.115,25,0.0392,1230,967,347,883,1620552,327950,1292603,40962068,2712,0,24.48,585053,3154468,153060,500000,5,31280,43680,9,0,5,44660216,2389946,400,423,393,604,302,428,94,382,41,875
3.0,Ha'apai,ssp585 (medium confidence),50,2030,0.115,50,0.0198,1411,1107,409,1002,2314578,504906,1809672,46908103,3028,0,27.52,702808,3506306,177000,500000,5,36729,49530,10,0,9,50963938,3231115,443,629,367,479,374,558,171,307,56,1055
3.0,Ha'apai,ssp585 (medium confidence),50,2030,0.115,100,0.01,1593,1279,475,1118,3250028,751475,2498553,52093468,3176,0,30.87,830576,3850466,204756,500000,5,42111,58305,11,0,9,56502239,4327471,478,556,359,434,392,558,262,477,102,1151
3.0,Ha'apai,ssp585 (medium confidence),50,2030,0.115,250,0.004,1762,1469,533,1229,4567635,1123574,3444061,56026944,3413,0,34.71,977494,4214470,232107,625000,6,48391,73905,11,0,11,60940319,5825627,448,569,412,511,370,484,340,518,192,1331
3.0,Ha'apai,ssp585 (medium confidence),50,2040,0.18,1,0.6321,23,9,1,22,3216,667,2549,830107,802,0,0.34,4212,63473,0,0,0,2105,6240,0,0,0,899820,9533,18,199,5,603,0,0,0,0,0,0
3.0,Ha'apai,ssp585 (medium confidence),50,2040,0.18,5,0.1813,893,605,222,671,712453,117241,595212,29689532,2377,0,18.29,341719,2351253,113503,375000,4,21780,34710,8,0,3,32450495,1189455,407,634,326,485,117,358,22,114,21,786
3.0,Ha'apai,ssp585 (medium confidence),50,2040,0.18,10,0.0952,1066,777,285,781,1112100,203883,908217,36630482,2501,0,21.65,466105,2818079,132113,375000,4,26192,40170,9,0,4,39863731,1736511,391,453,390,521,223,457,32,226,30,844
3.0,Ha'apai,ssp585 (medium confidence),50,2040,0.18,25,0.0392,1273,967,362,911,1817218,375000,1442218,42202033,2797,0,25.2,624588,3240608,160192,500000,5,32882,46020,9,0,6,45988661,2634880,397,468,395,600,322,415,114,393,45,921
3.0,Ha'apai,ssp585 (medium confidence),50,2040,0.18,50,0.0198,1454,1107,416,1038,2577342,569540,2007802,48956944,3064,0,28.35,743659,3608107,185357,500000,5,38093,51480,11,0,9,53116531,3544452,429,641,378,417,384,537,201,371,62,1098
3.0,Ha'apai,ssp585 (medium confidence),50,2040,0.18,100,0.01,1633,1279,487,1146,3597506,850414,2747092,53001910,3264,0,31.6,872222,3924640,212260,625000,6,43791,60645,11,0,9,57612195,4725779,467,548,373,512,376,520,294,489,123,1195
3.0,Ha'apai,ssp585 (medium confidence),50,2040,0.18,250,0.004,1797,1469,548,1249,5040278,1254020,3786258,56818354,3469,0,35.79,1020126,4303512,240539,625000,6,50392,75465,11,0,11,61822330,6351335,434,513,417,567,373,460,348,573,225,1356
3.0,Ha'apai,ssp585 (medium confidence),50,2050,0.262,1,0.6321,28,16,3,25,5015,840,4174,1146635,833,0,0.44,5877,77851,0,0,0,2659,7020,1,0,0,1231507,13551,20,173,8,660,0,0,0,0,0,0
3.0,Ha'apai,ssp585 (medium confidence),50,2050,0.262,5,0.1813,987,670,252,735,845943,145233,700710,33837141,2424,0,20.02,386277,2612271,120276,375000,4,23435,37440,9,0,3,36861852,1375930,418,577,376,432,146,379,22,208,25,828
3.0,Ha'apai,ssp585 (medium confidence),50,2050,0.262,10,0.0952,1140,840,303,837,1293624,242121,1051503,38583263,2520,0,22.93,515030,2982434,138420,375000,4,28109,41730,9,0,4,41982427,1975182,385,355,407,577,262,483,55,253,31,852
3.0,Ha'apai,ssp585 (medium confidence),50,2050,0.262,25,0.0392,1375,1045,394,981,2095140,441149,1653991,45928603,2959,0,26.8,675057,3434801,169319,500000,5,34818,47970,10,0,9,49911373,2974334,445,581,362,519,374,497,141,324,53,1038
